0.97	4.36751e-07
0.976	4.35908e-07
0.982	4.35031e-07
0.988	4.34121e-07
0.994	4.33177e-07
1.0	4.32198e-07
1.006	4.31186e-07
1.012	4.30139e-07
1.018	4.29059e-07
1.024	4.27944e-07
1.03	4.26793e-07
1.036	4.25608e-07
1.042	4.24388e-07
1.048	4.23132e-07
1.054	4.21842e-07
1.06	4.20515e-07
1.066	4.19153e-07
1.072	4.17755e-07
1.078	4.1632e-07
1.084	4.14849e-07
1.09	4.13342e-07
1.096	4.11797e-07
1.102	4.10215e-07
1.108	4.08595e-07
1.114	4.06938e-07
1.12	4.05243e-07
1.1260000000000001	4.03509e-07
1.1320000000000001	4.01736e-07
1.1380000000000001	3.99925e-07
1.1440000000000001	3.98074e-07
1.1500000000000001	3.96184e-07
1.156	3.94254e-07
1.162	3.92283e-07
1.168	3.90272e-07
1.174	3.88219e-07
1.18	3.86126e-07
1.186	3.83991e-07
1.192	3.81814e-07
1.198	3.79595e-07
1.204	3.77333e-07
1.21	3.75028e-07
1.216	3.72679e-07
1.222	3.70287e-07
1.228	3.67851e-07
1.234	3.6537e-07
1.24	3.62844e-07
1.246	3.60273e-07
1.252	3.57656e-07
1.258	3.54994e-07
1.264	3.52285e-07
1.27	3.49529e-07
1.276	3.46727e-07
1.282	3.43877e-07
1.288	3.40979e-07
1.294	3.38033e-07
1.3	3.3504e-07
1.306	3.31998e-07
1.312	3.28907e-07
1.318	3.25766e-07
1.324	3.22577e-07
1.33	3.19338e-07
1.336	3.1605e-07
1.342	3.12712e-07
1.348	3.09324e-07
1.354	3.05885e-07
1.36	3.02397e-07
1.366	2.98858e-07
1.372	2.95269e-07
1.3780000000000001	2.91629e-07
1.3840000000000001	2.8794e-07
1.3900000000000001	2.842e-07
1.3960000000000001	2.8041e-07
1.4020000000000001	2.76571e-07
1.408	2.72682e-07
1.414	2.68743e-07
1.42	2.64755e-07
1.426	2.60718e-07
1.432	2.56633e-07
1.438	2.52501e-07
1.444	2.48322e-07
1.45	2.44095e-07
1.456	2.39822e-07
1.462	2.35505e-07
1.468	2.31143e-07
1.474	2.26738e-07
1.48	2.2229e-07
1.486	2.17801e-07
1.492	2.13271e-07
1.498	2.08703e-07
1.504	2.04097e-07
1.51	1.99456e-07
1.516	1.9478e-07
1.522	1.9007e-07
1.528	1.8533e-07
1.534	1.80561e-07
1.54	1.75765e-07
1.546	1.70943e-07
1.552	1.66099e-07
1.558	1.61236e-07
1.564	1.56355e-07
1.57	1.51459e-07
1.576	1.46551e-07
1.582	1.41635e-07
1.588	1.36712e-07
1.594	1.31788e-07
1.6	1.26865e-07
1.606	1.21948e-07
1.612	1.17039e-07
1.618	1.12144e-07
1.624	1.07267e-07
1.6300000000000001	1.02412e-07
1.6360000000000001	9.75842e-08
1.6420000000000001	9.27886e-08
1.6480000000000001	8.803e-08
1.6540000000000001	8.33143e-08
1.6600000000000001	7.8647e-08
1.666	7.40343e-08
1.672	6.94823e-08
1.678	6.49976e-08
1.684	6.05868e-08
1.69	5.62572e-08
1.696	5.2016e-08
1.702	4.78709e-08
1.708	4.383e-08
1.714	3.99014e-08
1.72	3.60938e-08
1.726	3.24162e-08
1.732	2.88778e-08
1.738	2.54884e-08
1.744	2.2258e-08
1.75	1.91968e-08
1.756	1.63158e-08
1.762	1.36261e-08
1.768	1.11393e-08
1.774	8.86746e-09
1.78	6.82294e-09
1.786	5.01863e-09
1.792	3.46787e-09
1.798	2.18441e-09
1.804	1.18254e-09
1.81	4.76989e-10
1.816	8.29978e-11
1.8202	0.0
